funcion,estudios,experiencia,ubicacion,skills,tecnologias_aptitudes,idiomas,vacaciones,beneficios,portal_empleo,salario_medio,modalidad_Híbrido,modalidad_Presencial,modalidad_Remoto,jornada_Jornada completa,jornada_Media jornada,jornada_Por horas,contrato_Indefinido,contrato_Otros,contrato_Prácticas,contrato_Temporal
26961.764705882353,0,5.0,1,0,2,1,25.6,0,0,56100.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43854.6875,0,3.0,0,0,2,1,23.2,0,0,46500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
38736.11111111111,0,3.0,0,0,2,1,23.0,0,0,46500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
36131.57894736842,0,2.0,0,0,2,1,22.6,0,0,31500.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,3.0,0,0,1,1,23.2,0,0,39600.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
32100.0,0,3.0,0,0,4,1,25.6,0,0,40500.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43093.75,0,3.0,0,0,3,1,24.0,0,0,42600.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
36131.57894736842,0,3.0,0,0,5,1,22.6,0,0,39000.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,3.0,0,0,2,1,23.2,0,0,46500.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43093.75,0,5.0,1,0,3,1,24.0,0,0,56100.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,1.0,0,0,2,1,23.2,0,0,22500.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,3.0,0,0,4,1,23.2,0,0,43200.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
36131.57894736842,0,3.0,0,0,4,1,22.6,0,0,43200.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
34858.20895522388,0,3.0,0,0,1,1,25.6,0,0,39600.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
35900.0,0,2.0,0,0,2,1,22.6,0,0,35700.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
26961.764705882353,0,3.0,1,0,4,1,25.6,0,0,43200.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
34858.20895522388,0,5.0,0,0,2,1,25.6,0,0,56100.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
42673.913043478264,0,3.0,0,0,1,1,24.4,0,0,39600.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,3.0,0,0,5,1,23.2,0,0,39000.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
53142.857142857145,0,10.0,0,0,1,1,23.8,0,0,53100.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
38700.0,0,3.0,0,0,2,1,23.0,0,0,49500.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,3.0,0,0,2,1,23.2,0,0,46500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,3.0,0,0,2,1,23.2,0,0,46500.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
42673.913043478264,0,3.0,0,0,2,1,24.4,0,0,46500.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43854.6875,0,10.0,0,0,3,1,23.2,0,0,53700.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
37650.0,0,3.0,0,0,2,1,27.8,0,0,46500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
34858.20895522388,1,3.0,0,0,6,0,25.6,0,0,46500.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43854.6875,0,3.0,0,0,4,1,23.2,0,0,43200.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,5.0,0,0,3,1,23.2,0,0,56100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,3.0,1,0,2,1,23.2,0,0,46500.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,3.0,0,0,2,1,23.2,0,0,46500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43854.6875,0,3.0,0,0,3,1,23.2,0,0,42600.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,3.0,0,0,1,1,23.2,0,0,39600.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
32625.0,0,3.0,0,0,5,1,25.6,0,0,39000.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
43093.75,0,3.0,0,0,4,1,24.0,0,0,43200.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,2.0,0,0,3,1,23.2,0,0,37500.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
36131.57894736842,0,3.0,0,0,2,1,22.6,0,0,46500.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,3.0,0,0,2,1,23.2,0,0,46500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,5.0,0,0,2,1,23.2,0,0,56100.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
36411.42857142857,0,5.0,0,0,8,1,22.6,0,0,53076.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,10.0,0,0,4,1,23.2,0,0,59100.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
42673.913043478264,0,3.0,0,0,3,1,24.4,0,0,42600.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
42673.913043478264,0,3.0,0,0,3,1,24.4,0,0,42600.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,5.0,0,0,1,1,23.2,0,0,67200.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
26961.764705882353,0,3.0,0,0,1,1,25.6,0,0,39600.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
38700.0,0,3.0,0,0,2,1,23.0,0,0,46500.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,3.0,0,0,3,1,23.2,0,0,42600.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
48728.57142857143,0,5.0,0,0,2,1,23.8,0,0,56100.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
48728.57142857143,1,3.0,0,0,3,0,23.8,0,0,37500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43093.75,0,3.0,0,0,4,1,24.0,0,0,43200.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
38736.11111111111,0,2.0,0,0,3,1,23.0,0,0,37500.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
42673.913043478264,0,5.0,0,0,1,1,24.4,0,0,67200.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,0.5,0,0,2,1,23.2,0,0,40300.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
36131.57894736842,0,3.0,1,0,3,1,22.6,0,0,42600.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,2.0,0,0,3,1,23.2,0,0,37500.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,3.0,0,0,2,1,23.2,0,0,46500.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,5.0,0,0,5,1,23.2,0,0,64400.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49692.307692307695,0,5.0,0,0,4,1,23.8,0,0,61200.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49692.307692307695,0,5.0,0,0,3,1,23.8,0,0,39000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
42673.913043478264,0,3.0,0,0,3,1,24.4,0,0,42600.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
26961.764705882353,0,1.0,0,0,1,1,25.6,0,0,53400.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,3.0,0,0,4,1,23.2,0,0,43200.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
50750.0,0,3.0,0,0,8,1,23.8,0,0,41400.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,0.5,0,0,3,1,23.2,0,0,46300.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
26961.764705882353,0,2.0,0,0,4,1,25.6,0,0,43100.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49692.307692307695,0,3.0,1,0,3,1,23.8,0,0,42600.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
53142.857142857145,0,10.0,0,0,3,1,23.8,0,0,53700.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49692.307692307695,0,3.0,1,0,2,1,23.8,0,0,46500.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
38736.11111111111,0,3.0,0,0,3,1,23.0,0,0,42600.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
36131.57894736842,0,3.0,0,0,3,1,22.6,0,0,42600.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
53142.857142857145,0,0.0,0,0,2,1,23.8,0,0,46400.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43854.6875,0,3.0,0,0,1,1,23.2,0,0,40500.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
36411.42857142857,0,1.0,0,0,2,1,22.6,0,0,33300.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
26961.764705882353,0,2.0,0,0,1,1,25.6,0,0,28500.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
38300.0,0,2.0,0,0,6,1,28.0,0,0,30900.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
30545.454545454544,0,3.0,0,0,2,1,25.6,0,0,46500.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
26961.764705882353,0,3.0,0,0,2,1,25.6,0,0,37500.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
48728.57142857143,1,3.0,0,0,3,1,23.8,0,0,41976.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
42748.43749999999,0,3.0,1,0,4,1,24.4,0,0,43200.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
42673.913043478264,0,3.0,0,0,4,1,24.4,0,0,43200.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
50750.0,0,3.0,0,0,3,1,23.8,0,0,42600.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
48728.57142857143,0,5.0,0,0,1,1,23.8,0,0,67200.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
38736.11111111111,0,2.0,1,0,1,1,23.0,0,0,28500.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
42328.57142857143,0,5.0,0,0,1,1,24.2,0,0,66000.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,3.0,0,0,1,1,23.2,0,0,39600.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
38736.11111111111,1,2.0,0,0,5,1,23.0,0,0,33000.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
48728.57142857143,0,3.0,0,0,1,1,23.8,0,0,40500.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,2.0,1,0,3,1,23.2,0,0,37500.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
48728.57142857143,0,10.0,0,0,1,1,23.8,0,0,53100.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,2.0,1,0,3,1,23.2,0,0,37500.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43093.75,0,5.0,0,0,9,1,24.0,0,0,45000.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,0.5,0,0,2,1,23.2,0,0,40300.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
30545.454545454544,0,3.0,0,0,2,1,25.6,0,0,46500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
48728.57142857143,0,3.0,0,0,2,1,23.8,0,0,46500.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
42673.913043478264,0,2.0,0,0,2,1,24.4,0,0,35700.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
49692.307692307695,0,3.0,0,0,1,1,23.8,0,0,39600.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
42673.913043478264,0,5.0,0,0,2,1,24.4,0,0,56100.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
32100.0,0,3.0,0,0,3,1,25.6,0,0,34500.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
66041.66666666667,0,5.0,0,0,2,1,23.8,0,0,115000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
42673.913043478264,0,3.0,0,0,2,1,24.4,0,0,46500.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,1,2.0,0,0,2,1,23.2,0,0,33000.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,3.0,0,0,2,1,23.2,0,0,46500.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
48728.57142857143,0,5.0,1,0,1,1,23.8,0,0,67200.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
66041.66666666667,0,5.0,0,0,4,1,23.8,0,0,61200.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
48728.57142857143,0,3.0,1,0,2,1,23.8,0,0,46500.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43093.75,0,3.0,0,0,4,1,24.0,0,0,43200.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
40189.73971653879,0,2.0,0,0,2,1,23.6,0,0,35700.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,0.5,0,0,3,1,23.2,0,0,46300.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,3.0,0,0,10,1,23.2,0,0,37200.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43854.6875,0,3.0,0,0,4,1,23.2,0,0,43200.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49692.307692307695,0,3.0,0,0,1,1,23.8,0,0,39600.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
42673.913043478264,0,2.0,0,0,3,1,24.4,0,0,37500.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
35900.0,0,3.0,1,0,3,1,22.6,0,0,42600.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,3.0,0,0,2,1,23.2,0,0,49500.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43854.6875,0,3.0,0,0,1,1,23.2,0,0,39600.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43093.75,0,5.0,0,0,4,1,24.0,0,0,61200.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,1,1.0,0,0,1,1,23.2,0,0,21100.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
34858.20895522388,1,5.0,0,0,3,0,25.6,0,0,40200.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
48728.57142857143,1,1.0,0,0,1,1,23.8,0,0,21100.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
42000.0,1,3.0,0,0,8,0,24.2,0,0,37800.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,1,1.0,0,0,1,1,23.2,0,0,21100.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
66041.66666666667,1,3.0,0,0,4,1,23.8,0,0,35400.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
53142.857142857145,1,3.0,0,0,16,0,23.8,0,0,38100.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
53142.857142857145,1,3.0,0,0,16,1,23.8,0,0,38100.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
34858.20895522388,1,5.0,0,0,1,0,25.6,0,0,47200.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
32625.0,1,1.0,0,0,2,1,25.6,0,0,26500.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43854.6875,0,3.0,0,0,2,1,23.2,0,0,46500.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,5.0,0,0,5,1,23.2,0,0,64400.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
38736.11111111111,0,3.0,0,0,3,1,23.0,0,0,42600.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,3.0,0,0,6,1,23.2,0,0,34200.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
48728.57142857143,0,5.0,0,0,1,1,23.8,0,0,67200.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,5.0,0,0,3,1,23.2,0,0,63000.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
34858.20895522388,1,3.0,0,0,5,0,25.6,0,0,47600.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
38700.0,1,0.0,0,0,1,1,23.0,0,0,41100.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
32100.0,1,2.0,0,0,6,1,25.6,0,0,22500.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,1,3.0,0,0,6,1,23.2,0,0,39600.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
50750.0,1,3.0,0,0,7,0,23.8,0,0,36000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
38300.0,1,3.0,0,0,4,1,28.0,0,0,42000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
34858.20895522388,1,2.0,0,0,2,1,25.6,0,0,28200.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
38700.0,1,0.0,0,0,4,0,23.0,0,0,37600.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
38300.0,1,5.0,0,0,5,1,28.0,0,0,28500.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
34858.20895522388,1,3.0,0,0,8,1,25.6,0,0,37800.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
38300.0,1,1.0,0,0,2,1,28.0,0,0,26500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
48728.57142857143,0,3.0,0,0,8,0,23.8,0,0,41400.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
34858.20895522388,1,3.0,0,0,8,0,25.6,0,0,37800.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
44460.0,1,3.0,0,0,1,1,23.2,0,0,38400.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
34858.20895522388,1,2.0,0,0,8,1,25.6,0,0,29100.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
34858.20895522388,1,1.0,0,0,7,1,25.6,0,0,33000.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
34858.20895522388,1,3.0,0,0,2,1,25.6,0,0,25500.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
35900.0,1,2.0,0,0,5,1,22.6,0,0,30000.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,1,3.0,0,0,5,1,23.2,0,0,47600.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
35900.0,1,3.0,0,0,8,1,22.6,0,0,37800.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43093.75,1,2.0,0,0,4,1,24.0,0,0,31200.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43093.75,1,2.0,0,0,4,0,24.0,0,0,31200.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
32625.0,1,3.0,0,0,4,1,25.6,0,0,35400.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,3.0,0,0,3,1,23.2,0,0,42600.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,3.0,0,0,3,1,23.2,0,0,42600.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
53142.857142857145,0,5.0,0,0,6,1,23.8,0,0,62300.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,5.0,1,0,4,1,23.2,0,0,87000.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
27000.0,0,3.0,0,0,3,1,25.6,0,0,42600.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,2.0,0,0,3,1,23.2,0,0,37500.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
66041.66666666667,0,3.0,0,0,2,1,23.8,0,0,42000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
22500.0,0,2.0,0,0,1,1,25.6,0,0,28500.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49692.307692307695,0,5.0,0,0,3,1,23.8,0,0,56100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
53142.857142857145,0,5.0,1,0,3,1,23.8,0,0,125000.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
36131.57894736842,0,2.0,0,0,2,1,22.6,0,0,31500.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,3.0,1,0,2,1,23.2,0,0,46500.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43854.6875,1,0.0,0,0,9,1,23.2,0,0,43700.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
43854.6875,0,3.0,0,0,3,1,23.2,0,0,42600.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43854.6875,1,3.0,0,0,7,1,23.2,0,0,36000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,5.0,0,0,6,1,23.2,0,0,62300.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,3.0,0,0,3,1,23.2,0,0,42600.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,3.0,0,0,4,1,23.2,0,0,43200.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,5.0,0,0,2,1,23.2,0,0,56100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
42673.913043478264,1,3.0,0,0,4,1,24.4,0,0,33000.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43854.6875,0,3.0,0,0,3,1,23.2,0,0,42600.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49692.307692307695,0,3.0,0,0,2,1,23.8,0,0,46500.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
53142.857142857145,0,2.0,0,0,1,1,23.8,0,0,28500.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,3.0,0,0,3,1,23.2,0,0,42600.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
48728.57142857143,0,3.0,1,0,4,1,23.8,0,0,43200.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
48728.57142857143,0,3.0,0,0,1,1,23.8,0,0,37500.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
42673.913043478264,0,3.0,0,0,1,1,24.4,0,0,39600.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
50750.0,0,3.0,0,0,6,1,23.8,0,0,34200.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43854.6875,1,0.0,0,0,6,1,23.2,0,0,58600.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
43729.166666666664,0,3.0,0,0,2,1,23.2,0,0,40500.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43093.75,0,3.0,0,0,1,1,24.0,0,0,40500.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
